timestamp,value
2025-01-01T10:00:00,101.93
2025-01-01T10:00:01,97.45
2025-01-01T10:00:02,108.3
2025-01-01T10:00:03,104.03
2025-01-01T10:00:04,99.19
2025-01-01T10:00:05,94.65
2025-01-01T10:00:06,114.58
2025-01-01T10:00:07,94.91
2025-01-01T10:00:08,98.43
2025-01-01T10:00:09,94.65
2025-01-01T10:00:10,94.58
2025-01-01T10:00:11,89.75
2025-01-01T10:00:12,95.43
2025-01-01T10:00:13,100.77
2025-01-01T10:00:14,
2025-01-01T10:00:15,108.79
2025-01-01T10:00:16,94.76
2025-01-01T10:00:17,101.52
2025-01-01T10:00:18,93.66
2025-01-01T10:00:19,94.73
2025-01-01T10:00:20,105.61
2025-01-01T10:00:21,102.14
2025-01-01T10:00:22,100.16
2025-01-01T10:00:23,94.81
2025-01-01T10:00:24,106.09
2025-01-01T10:00:25,98.45
2025-01-01T10:00:26,103.36
2025-01-01T10:00:27,92.8
2025-01-01T10:00:28,95.77
2025-01-01T10:00:29,99.33
2025-01-01T10:00:30,98.69
2025-01-01T10:00:31,94.66
2025-01-01T10:00:32,98.64
2025-01-01T10:00:33,98.23
2025-01-01T10:00:34,99.26
,96.87
2025-01-01T10:00:36,95.26
2025-01-01T10:00:37,109.33
2025-01-01T10:00:38,102.89
2025-01-01T10:00:39,110.44
2025-01-01T10:00:40,91.52
2025-01-01T10:00:41,102.75
2025-01-01T10:00:42,97.81
2025-01-01T10:00:43,98.98
2025-01-01T10:00:44,97.64
2025-01-01T10:00:45,95.27
2025-01-01T10:00:46,108.62
2025-01-01T10:00:47,94.15
2025-01-01T10:00:48,93.56
2025-01-01T10:00:49,99.64
2025-01-01T10:00:50,103.29
2025-01-01T10:00:51,103.8
2025-01-01T10:00:52,96.79
2025-01-01T10:00:53,101.61
2025-01-01T10:00:54,95.87
2025-01-01T10:00:55,97.81
2025-01-01T10:00:56,109.0
2025-01-01T10:00:57,104.02
2025-01-01T10:00:58,87.8
2025-01-01T10:00:59,98.3
2025-01-01T10:01:00,99.01
2025-01-01T10:01:01,106.19
2025-01-01T10:01:02,111.92
2025-01-01T10:01:03,105.45
2025-01-01T10:01:04,102.76
2025-01-01T10:01:05,90.39
2025-01-01T10:01:06,107.94
2025-01-01T10:01:07,101.2
2025-01-01T10:01:08,99.86
,103.05
2025-01-01T10:01:10,96.95
2025-01-01T10:01:11,98.41
2025-01-01T10:01:12,95.89
2025-01-01T10:01:13,108.01
2025-01-01T10:01:14,94.75
2025-01-01T10:01:15,94.5
,102.41
2025-01-01T10:01:17,97.95
2025-01-01T10:01:18,98.05
2025-01-01T10:01:19,96.06
2025-01-01T10:01:20,95.21
2025-01-01T10:01:21,96.01
2025-01-01T10:01:22,106.03
2025-01-01T10:01:23,98.32
2025-01-01T10:01:24,97.99
2025-01-01T10:01:25,94.68
2025-01-01T10:01:26,104.67
2025-01-01T10:01:27,100.73
2025-01-01T10:01:28,
2025-01-01T10:01:29,101.83
2025-01-01T10:01:30,99.07
2025-01-01T10:01:31,99.0
2025-01-01T10:01:32,99.51
2025-01-01T10:01:33,98.91
2025-01-01T10:01:34,91.65
2025-01-01T10:01:35,98.39
2025-01-01T10:01:36,107.27
2025-01-01T10:01:37,107.66
2025-01-01T10:01:38,97.61
2025-01-01T10:01:39,92.04
2025-01-01T10:01:40,101.24
2025-01-01T10:01:41,104.09
2025-01-01T10:01:42,99.96
2025-01-01T10:01:43,102.01
2025-01-01T10:01:44,95.56
2025-01-01T10:01:45,93.98
2025-01-01T10:01:46,109.27
2025-01-01T10:01:47,105.11
2025-01-01T10:01:48,
2025-01-01T10:01:49,
2025-01-01T10:01:50,101.56
2025-01-01T10:01:51,95.32
2025-01-01T10:01:52,94.35
2025-01-01T10:01:53,100.43
2025-01-01T10:01:54,97.73
2025-01-01T10:01:55,93.37
2025-01-01T10:01:56,91.06
2025-01-01T10:01:57,101.05
2025-01-01T10:01:58,108.42
2025-01-01T10:01:59,102.95
2025-01-01T10:02:00,95.94
2025-01-01T10:02:01,104.43
2025-01-01T10:02:02,99.71
2025-01-01T10:02:03,97.12
2025-01-01T10:02:04,92.0
2025-01-01T10:02:05,92.89
2025-01-01T10:02:06,98.58
2025-01-01T10:02:07,98.4
,102.5
2025-01-01T10:02:09,98.22
2025-01-01T10:02:10,95.84
2025-01-01T10:02:11,95.76
2025-01-01T10:02:12,96.18
,104.15
2025-01-01T10:02:14,92.04
2025-01-01T10:02:15,103.02
2025-01-01T10:02:16,96.69
2025-01-01T10:02:17,95.16
2025-01-01T10:02:18,91.14
2025-01-01T10:02:19,103.04
2025-01-01T10:02:20,103.96
2025-01-01T10:02:21,95.32
2025-01-01T10:02:22,109.3
2025-01-01T10:02:23,108.74
2025-01-01T10:02:24,98.22
2025-01-01T10:02:25,95.93
2025-01-01T10:02:26,111.12
2025-01-01T10:02:27,95.39
2025-01-01T10:02:28,
2025-01-01T10:02:29,100.16
2025-01-01T10:02:30,103.9
2025-01-01T10:02:31,109.04
2025-01-01T10:02:32,97.68
2025-01-01T10:02:33,95.59
2025-01-01T10:02:34,91.62
2025-01-01T10:02:35,105.83
2025-01-01T10:02:36,98.05
2025-01-01T10:02:37,95.79
2025-01-01T10:02:38,97.93
2025-01-01T10:02:39,105.28
2025-01-01T10:02:40,105.32
2025-01-01T10:02:41,96.43
2025-01-01T10:02:42,108.15
,98.05
2025-01-01T10:02:44,94.83
2025-01-01T10:02:45,98.16
2025-01-01T10:02:46,
2025-01-01T10:02:47,92.15
2025-01-01T10:02:48,102.62
2025-01-01T10:02:49,102.92
2025-01-01T10:02:50,
2025-01-01T10:02:51,100.17
2025-01-01T10:02:52,99.01
2025-01-01T10:02:53,111.87
2025-01-01T10:02:54,100.53
2025-01-01T10:02:55,110.31
2025-01-01T10:02:56,100.43
2025-01-01T10:02:57,107.65
2025-01-01T10:02:58,91.95
2025-01-01T10:02:59,96.87
2025-01-01T10:03:00,96.35
2025-01-01T10:03:01,105.83
2025-01-01T10:03:02,108.68
2025-01-01T10:03:03,99.97
2025-01-01T10:03:04,91.96
2025-01-01T10:03:05,94.43
2025-01-01T10:03:06,99.59
2025-01-01T10:03:07,98.3
2025-01-01T10:03:08,91.63
2025-01-01T10:03:09,104.52
2025-01-01T10:03:10,105.26
2025-01-01T10:03:11,101.73
2025-01-01T10:03:12,99.43
2025-01-01T10:03:13,97.31
2025-01-01T10:03:14,89.01
2025-01-01T10:03:15,107.95
2025-01-01T10:03:16,107.34
2025-01-01T10:03:17,93.83
2025-01-01T10:03:18,95.87
2025-01-01T10:03:19,104.93
2025-01-01T10:03:20,102.44
2025-01-01T10:03:21,101.27
2025-01-01T10:03:22,101.17
2025-01-01T10:03:23,97.98
2025-01-01T10:03:24,96.33
2025-01-01T10:03:25,100.34
2025-01-01T10:03:26,99.4
2025-01-01T10:03:27,100.89
2025-01-01T10:03:28,107.62
2025-01-01T10:03:29,100.5
2025-01-01T10:03:30,102.43
2025-01-01T10:03:31,99.57
2025-01-01T10:03:32,97.23
2025-01-01T10:03:33,106.12
2025-01-01T10:03:34,100.55
2025-01-01T10:03:35,101.31
2025-01-01T10:03:36,103.12
2025-01-01T10:03:37,94.81
2025-01-01T10:03:38,103.16
2025-01-01T10:03:39,98.69
2025-01-01T10:03:40,102.41
2025-01-01T10:03:41,88.17
2025-01-01T10:03:42,102.79
2025-01-01T10:03:43,96.84
2025-01-01T10:03:44,89.01
2025-01-01T10:03:45,105.1
2025-01-01T10:03:46,100.31
2025-01-01T10:03:47,100.57
2025-01-01T10:03:48,103.55
2025-01-01T10:03:49,100.39
2025-01-01T10:03:50,98.49
2025-01-01T10:03:51,92.89
2025-01-01T10:03:52,100.01
2025-01-01T10:03:53,107.59
2025-01-01T10:03:54,99.12
2025-01-01T10:03:55,101.71
2025-01-01T10:03:56,103.02
2025-01-01T10:03:57,90.27
2025-01-01T10:03:58,97.72
2025-01-01T10:03:59,104.62
2025-01-01T10:04:00,104.78
2025-01-01T10:04:01,103.97
2025-01-01T10:04:02,100.24
2025-01-01T10:04:03,97.04
2025-01-01T10:04:04,100.03
2025-01-01T10:04:05,92.79
2025-01-01T10:04:06,106.73
2025-01-01T10:04:07,91.33
2025-01-01T10:04:08,94.44
2025-01-01T10:04:09,100.89
2025-01-01T10:04:10,98.16
2025-01-01T10:04:11,99.73
2025-01-01T10:04:12,97.6
2025-01-01T10:04:13,109.01
2025-01-01T10:04:14,100.59
2025-01-01T10:04:15,94.79
2025-01-01T10:04:16,103.21
2025-01-01T10:04:17,98.57
2025-01-01T10:04:18,98.43
2025-01-01T10:04:19,
2025-01-01T10:04:20,97.41
2025-01-01T10:04:21,100.08
2025-01-01T10:04:22,102.19
2025-01-01T10:04:23,100.14
2025-01-01T10:04:24,101.33
2025-01-01T10:04:25,109.11
2025-01-01T10:04:26,104.57
2025-01-01T10:04:27,102.53
2025-01-01T10:04:28,106.41
2025-01-01T10:04:29,100.97
2025-01-01T10:04:30,102.77
2025-01-01T10:04:31,96.8
2025-01-01T10:04:32,98.93
2025-01-01T10:04:33,98.54
2025-01-01T10:04:34,90.62
2025-01-01T10:04:35,95.84
2025-01-01T10:04:36,103.4
2025-01-01T10:04:37,105.09
2025-01-01T10:04:38,102.43
2025-01-01T10:04:39,99.41
2025-01-01T10:04:40,87.96
2025-01-01T10:04:41,105.12
2025-01-01T10:04:42,94.55
2025-01-01T10:04:43,99.07
2025-01-01T10:04:44,103.75
2025-01-01T10:04:45,99.16
2025-01-01T10:04:46,94.53
2025-01-01T10:04:47,95.5
2025-01-01T10:04:48,98.23
2025-01-01T10:04:49,97.56
2025-01-01T10:04:50,106.63
2025-01-01T10:04:51,94.82
2025-01-01T10:04:52,102.5
,101.24
2025-01-01T10:04:54,98.74
2025-01-01T10:04:55,106.59
2025-01-01T10:04:56,100.32
2025-01-01T10:04:57,109.83
2025-01-01T10:04:58,101.95
2025-01-01T10:04:59,97.2
2025-01-01T10:05:00,105.03
2025-01-01T10:05:01,
2025-01-01T10:05:02,100.69
2025-01-01T10:05:03,95.52
2025-01-01T10:05:04,107.44
2025-01-01T10:05:05,104.28
2025-01-01T10:05:06,94.67
2025-01-01T10:05:07,97.23
2025-01-01T10:05:08,99.47
2025-01-01T10:05:09,98.8
2025-01-01T10:05:10,95.8
2025-01-01T10:05:11,101.65
2025-01-01T10:05:12,95.6
2025-01-01T10:05:13,96.51
2025-01-01T10:05:14,100.36
2025-01-01T10:05:15,97.39
2025-01-01T10:05:16,94.99
2025-01-01T10:05:17,105.67
2025-01-01T10:05:18,109.18
2025-01-01T10:05:19,107.95
2025-01-01T10:05:20,107.75
2025-01-01T10:05:21,98.73
2025-01-01T10:05:22,106.68
2025-01-01T10:05:23,104.56
2025-01-01T10:05:24,93.84
2025-01-01T10:05:25,104.98
2025-01-01T10:05:26,104.43
2025-01-01T10:05:27,105.82
2025-01-01T10:05:28,100.67
2025-01-01T10:05:29,96.91
2025-01-01T10:05:30,102.66
2025-01-01T10:05:31,94.58
2025-01-01T10:05:32,100.13
2025-01-01T10:05:33,101.8
2025-01-01T10:05:34,101.11
,104.45
2025-01-01T10:05:36,103.56
2025-01-01T10:05:37,103.77
2025-01-01T10:05:38,102.63
2025-01-01T10:05:39,103.45
2025-01-01T10:05:40,
2025-01-01T10:05:41,100.99
2025-01-01T10:05:42,98.51
2025-01-01T10:05:43,101.65
2025-01-01T10:05:44,108.76
2025-01-01T10:05:45,95.71
2025-01-01T10:05:46,
2025-01-01T10:05:47,96.93
2025-01-01T10:05:48,101.17
2025-01-01T10:05:49,104.44
2025-01-01T10:05:50,97.08
2025-01-01T10:05:51,100.91
2025-01-01T10:05:52,98.87
2025-01-01T10:05:53,95.14
2025-01-01T10:05:54,103.03
2025-01-01T10:05:55,92.99
2025-01-01T10:05:56,99.33
2025-01-01T10:05:57,99.04
2025-01-01T10:05:58,92.16
2025-01-01T10:05:59,100.86
2025-01-01T10:06:00,101.59
2025-01-01T10:06:01,95.52
2025-01-01T10:06:02,96.82
2025-01-01T10:06:03,97.57
2025-01-01T10:06:04,98.18
2025-01-01T10:06:05,97.76
2025-01-01T10:06:06,97.97
2025-01-01T10:06:07,98.93
2025-01-01T10:06:08,98.08
2025-01-01T10:06:09,97.56
2025-01-01T10:06:10,97.63
2025-01-01T10:06:11,99.02
2025-01-01T10:06:12,96.32
2025-01-01T10:06:13,103.14
2025-01-01T10:06:14,98.51
2025-01-01T10:06:15,95.78
2025-01-01T10:06:16,102.85
2025-01-01T10:06:17,91.61
2025-01-01T10:06:18,95.89
2025-01-01T10:06:19,100.1
2025-01-01T10:06:20,97.71
2025-01-01T10:06:21,100.36
2025-01-01T10:06:22,97.57
2025-01-01T10:06:23,103.0
2025-01-01T10:06:24,108.09
2025-01-01T10:06:25,100.73
2025-01-01T10:06:26,97.35
2025-01-01T10:06:27,96.93
2025-01-01T10:06:28,103.29
2025-01-01T10:06:29,106.13
2025-01-01T10:06:30,103.97
2025-01-01T10:06:31,97.6
2025-01-01T10:06:32,97.94
2025-01-01T10:06:33,100.6
2025-01-01T10:06:34,95.43
2025-01-01T10:06:35,106.03
,105.92
2025-01-01T10:06:37,99.99
2025-01-01T10:06:38,99.38
2025-01-01T10:06:39,105.02
2025-01-01T10:06:40,100.1
2025-01-01T10:06:41,99.37
2025-01-01T10:06:42,94.85
2025-01-01T10:06:43,106.04
2025-01-01T10:06:44,97.03
2025-01-01T10:06:45,104.58
2025-01-01T10:06:46,102.95
2025-01-01T10:06:47,104.93
2025-01-01T10:06:48,102.78
2025-01-01T10:06:49,93.19
2025-01-01T10:06:50,100.6
2025-01-01T10:06:51,97.87
2025-01-01T10:06:52,102.56
2025-01-01T10:06:53,104.98
2025-01-01T10:06:54,106.32
2025-01-01T10:06:55,97.23
2025-01-01T10:06:56,102.5
2025-01-01T10:06:57,91.59
2025-01-01T10:06:58,101.16
2025-01-01T10:06:59,99.98
2025-01-01T10:07:00,94.67
2025-01-01T10:07:01,99.35
2025-01-01T10:07:02,98.26
2025-01-01T10:07:03,91.16
2025-01-01T10:07:04,102.93
2025-01-01T10:07:05,92.55
2025-01-01T10:07:06,100.11
2025-01-01T10:07:07,
2025-01-01T10:07:08,98.75
2025-01-01T10:07:09,106.76
2025-01-01T10:07:10,89.98
2025-01-01T10:07:11,97.99
2025-01-01T10:07:12,102.07
2025-01-01T10:07:13,105.7
2025-01-01T10:07:14,103.28
2025-01-01T10:07:15,105.07
2025-01-01T10:07:16,102.9
2025-01-01T10:07:17,99.5
2025-01-01T10:07:18,94.41
2025-01-01T10:07:19,99.03
2025-01-01T10:07:20,
2025-01-01T10:07:21,103.09
2025-01-01T10:07:22,93.02
2025-01-01T10:07:23,92.9
2025-01-01T10:07:24,103.4
2025-01-01T10:07:25,95.75
2025-01-01T10:07:26,100.77
2025-01-01T10:07:27,102.62
2025-01-01T10:07:28,94.51
2025-01-01T10:07:29,101.64
2025-01-01T10:07:30,102.72
2025-01-01T10:07:31,93.82
2025-01-01T10:07:32,
2025-01-01T10:07:33,109.92
2025-01-01T10:07:34,97.43
2025-01-01T10:07:35,99.63
2025-01-01T10:07:36,102.72
2025-01-01T10:07:37,94.36
2025-01-01T10:07:38,98.57
2025-01-01T10:07:39,102.81
2025-01-01T10:07:40,96.44
2025-01-01T10:07:41,95.6
2025-01-01T10:07:42,104.3
2025-01-01T10:07:43,95.39
2025-01-01T10:07:44,98.79
2025-01-01T10:07:45,94.46
